 x                  y
-3.141592653589793	-1.2246467991473532e-16
-2.8108986900540254	-0.3246994692046836
-2.4802047265182576	-0.6142127126896679
-2.14951076298249	-0.8371664782625287
-1.8188167994467224	-0.9694002659393304
-1.4881228359109546	-0.9965844930066698
-1.157428872375187	-0.9157733266550575
-0.8267349088394194	-0.7357239106731317
-0.4960409453036516	-0.47594739303707356
-0.16534698176788387	-0.16459459028073392
0.16534698176788387	0.16459459028073392
0.4960409453036516	0.47594739303707356
0.8267349088394189	0.7357239106731314
1.1574288723751867	0.9157733266550573
1.4881228359109544	0.9965844930066698
1.8188167994467221	0.9694002659393305
2.14951076298249	0.8371664782625287
2.4802047265182576	0.6142127126896679
2.8108986900540254	0.3246994692046836
3.141592653589793	1.2246467991473532e-16
